"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","throws SyntaxError if file content is invalid JSON","readJson","Tue Oct 14 14:01:40 UTC 2025","passed","Tue Oct 14 14:01:40 UTC 2025","","","",""
"","3","should render title and message in the HTML","notification template","Tue Oct 14 14:01:39 UTC 2025","passed","Tue Oct 14 14:01:39 UTC 2025","","","",""
"","2","should be instance of AstroError","StudioCMSError","Tue Oct 14 14:01:41 UTC 2025","passed","Tue Oct 14 14:01:41 UTC 2025","","","",""
"","0","should validate empty metadata array","WordPress API Schema","Tue Oct 14 14:00:59 UTC 2025","passed","Tue Oct 14 14:00:59 UTC 2025","","MetaDataSchema","",""
"","0","should merge options when updating","TemplateRenderer","Tue Oct 14 14:01:21 UTC 2025","passed","Tue Oct 14 14:01:21 UTC 2025","","Options management","",""
"","0","dashboard route with override","urlGenFactory","Tue Oct 14 14:01:33 UTC 2025","passed","Tue Oct 14 14:01:33 UTC 2025","","","",""
"","5","should throw error when config file has no default export","Config Loader Utils","Tue Oct 14 14:01:01 UTC 2025","passed","Tue Oct 14 14:01:01 UTC 2025","","loadConfigFile","",""
"","0","should inherit properties from StudioCMSError","StudioCMSCoreError","Tue Oct 14 14:01:41 UTC 2025","passed","Tue Oct 14 14:01:41 UTC 2025","","","",""
"","4","renders editor with complex HTML content","WYSIWYG Editor Component","Tue Oct 14 14:01:30 UTC 2025","passed","Tue Oct 14 14:01:30 UTC 2025","","","",""
"","1","should handle unknown properties gracefully","studiocmsMD","Tue Oct 14 14:00:55 UTC 2025","passed","Tue Oct 14 14:00:55 UTC 2025","","plugin creation","",""
"","0","should have non-null light/dark for local images","validImages","Tue Oct 14 14:01:38 UTC 2025","passed","Tue Oct 14 14:01:38 UTC 2025","","","",""
"","0","should accept usernameAndPassword as false","authProviderSchema","Tue Oct 14 14:01:24 UTC 2025","passed","Tue Oct 14 14:01:24 UTC 2025","","","",""
"","25","runs dev and sets up watch","builder","Tue Oct 14 14:01:13 UTC 2025","passed","Tue Oct 14 14:01:13 UTC 2025","","","",""
"","0","treats both null as equal","Middleware Utils","Tue Oct 14 14:01:18 UTC 2025","passed","Tue Oct 14 14:01:18 UTC 2025","sortByPriority","handlerFilter","",""
"","0","StudioCMSRoutes.sdk contains expected keys","routeMap","Tue Oct 14 14:01:07 UTC 2025","passed","Tue Oct 14 14:01:07 UTC 2025","","","",""
"","0","should create a context tag","DrizzleClient","Tue Oct 14 14:01:15 UTC 2025","passed","Tue Oct 14 14:01:15 UTC 2025","","","",""
"","2","renders content with links","WYSIWYG Render Component","Tue Oct 14 14:01:31 UTC 2025","passed","Tue Oct 14 14:01:31 UTC 2025","","","",""
"","0","should return empty arrays if input is empty","buildPageRouteDataObject","Tue Oct 14 14:01:24 UTC 2025","passed","Tue Oct 14 14:01:24 UTC 2025","","","",""
"","3","Renderer with props 3","Renderer component","Tue Oct 14 14:01:42 UTC 2025","passed","Tue Oct 14 14:01:42 UTC 2025","","","",""
"","1","should reject non-object features","StudioCMSOptionsSchema","Tue Oct 14 14:01:27 UTC 2025","passed","Tue Oct 14 14:01:27 UTC 2025","","","",""
"","1","should handle StudioCMS flavor with different callout themes","studiocmsMD","Tue Oct 14 14:00:55 UTC 2025","passed","Tue Oct 14 14:00:55 UTC 2025","","plugin creation","",""
"","3","Editor with complex content","Editor component","Tue Oct 14 14:01:06 UTC 2025","passed","Tue Oct 14 14:01:06 UTC 2025","","","",""
"","0","plugin handles empty options object","StudioCMS MarkDoc Plugin","Tue Oct 14 14:01:06 UTC 2025","passed","Tue Oct 14 14:01:06 UTC 2025","","","",""
"","0","should handle underscores at the beginning and end","String Utilities","Tue Oct 14 14:01:01 UTC 2025","passed","Tue Oct 14 14:01:01 UTC 2025","","convertUnderscoresToHyphens","",""
"","3","parses valid minute string","TimeStringSchema","Tue Oct 14 14:01:16 UTC 2025","passed","Tue Oct 14 14:01:16 UTC 2025","","","",""
"","1","should return correct export statements for a given virtualId","buildAliasExports","Tue Oct 14 14:01:25 UTC 2025","passed","Tue Oct 14 14:01:25 UTC 2025","","","",""
"","2","returns null and logs error if fetch fails","getLatestVersion","Tue Oct 14 14:01:13 UTC 2025","passed","Tue Oct 14 14:01:13 UTC 2025","","","",""
"","0","returns NaN for empty array","webVitalsUtils","Tue Oct 14 14:01:00 UTC 2025","passed","Tue Oct 14 14:01:00 UTC 2025","","calculateInpAverage","",""
"","0","should handle thrown numbers","tryCatch","Tue Oct 14 14:01:01 UTC 2025","passed","Tue Oct 14 14:01:01 UTC 2025","","error handling and types","",""
"","2","should create a plugin with correct metadata","@studiocms/google","Tue Oct 14 14:01:08 UTC 2025","passed","Tue Oct 14 14:01:08 UTC 2025","","plugin creation","",""
"","1","should accept valid locale keys","i18nLabelSchema","Tue Oct 14 14:01:06 UTC 2025","passed","Tue Oct 14 14:01:06 UTC 2025","","","",""
"","1","should handle undefined options","studiocmsMDX","Tue Oct 14 14:00:57 UTC 2025","passed","Tue Oct 14 14:00:57 UTC 2025","","plugin creation","",""
"","1","handles container creation and configuration","renderReact","Tue Oct 14 14:01:05 UTC 2025","passed","Tue Oct 14 14:01:05 UTC 2025","","","",""
"","2","throws an error if the service merge function throws","deepmerge test","Tue Oct 14 14:01:23 UTC 2025","passed","Tue Oct 14 14:01:23 UTC 2025","","Deepmerge Effect Service","",""
"","4","renders editor with CSRF token","WYSIWYG Editor Component","Tue Oct 14 14:01:30 UTC 2025","passed","Tue Oct 14 14:01:30 UTC 2025","","","",""
"","3","Renderer with props 3","Renderer component","Tue Oct 14 14:01:42 UTC 2025","passed","Tue Oct 14 14:01:42 UTC 2025","","","",""
"","0","extracts CLS values and calculates average","webVitalsUtils","Tue Oct 14 14:01:00 UTC 2025","passed","Tue Oct 14 14:01:00 UTC 2025","","clsDataAverage","",""
"","4","should return a 200 JSON response by default","response-helpers","Tue Oct 14 14:01:12 UTC 2025","passed","Tue Oct 14 14:01:12 UTC 2025","","createJsonResponse","",""
"","0","returns undefined when opt is null","preRender","Tue Oct 14 14:01:24 UTC 2025","passed","Tue Oct 14 14:01:24 UTC 2025","","parseCallouts","",""
"","0","returns ~0 for an empty callback","measureExecutionTime","Tue Oct 14 14:01:33 UTC 2025","passed","Tue Oct 14 14:01:33 UTC 2025","","","",""
"","1","should return a 200 HTML response by default","response-helpers","Tue Oct 14 14:01:12 UTC 2025","passed","Tue Oct 14 14:01:12 UTC 2025","","createHtmlResponse","",""
"","2","render component","Components Container tests","Tue Oct 14 14:01:12 UTC 2025","passed","Tue Oct 14 14:01:12 UTC 2025","PageHeader component","First Time Setup components","",""
"","3","_ClearUnknownError returns Effect.fail with SDKCoreError","error helpers","Tue Oct 14 14:01:05 UTC 2025","passed","Tue Oct 14 14:01:05 UTC 2025","","","",""
"","1","should have the correct hooks defined","@studiocms/google","Tue Oct 14 14:01:08 UTC 2025","passed","Tue Oct 14 14:01:08 UTC 2025","","hooks","",""
"","0","does not return Host line for localhost","generateHostContent","Tue Oct 14 14:01:03 UTC 2025","passed","Tue Oct 14 14:01:03 UTC 2025","","","",""
"","0","returns yellow for >2.5s and <=4s","webVitalsUtils","Tue Oct 14 14:01:00 UTC 2025","passed","Tue Oct 14 14:01:00 UTC 2025","","lcpTextColor","",""
"","0","should set correct endpoint path","@studiocms/google","Tue Oct 14 14:01:08 UTC 2025","passed","Tue Oct 14 14:01:08 UTC 2025","","OAuth provider configuration","",""
"","0","should handle function that returns a rejecting promise","tryCatch","Tue Oct 14 14:01:01 UTC 2025","passed","Tue Oct 14 14:01:01 UTC 2025","","with asynchronous functions","",""
"","0","returns { theme: ""vitepress"" } when opt is ""vitepress""","preRender","Tue Oct 14 14:01:24 UTC 2025","passed","Tue Oct 14 14:01:24 UTC 2025","","parseCallouts","",""
"","2","the endpoint responds with 200","Component Registry Integration tests","Tue Oct 14 14:01:28 UTC 2025","passed","Tue Oct 14 14:01:28 UTC 2025","","the integration loads and serves basic config over endpoint","",""
"","0","should reject post data with invalid format","WordPress API Schema","Tue Oct 14 14:00:59 UTC 2025","passed","Tue Oct 14 14:00:59 UTC 2025","","Post","",""
"","1","should handle errors without a message property","prefixError","Tue Oct 14 14:01:24 UTC 2025","passed","Tue Oct 14 14:01:24 UTC 2025","","","",""
"","4","parses type alias props","PropsParser","Tue Oct 14 14:01:21 UTC 2025","passed","Tue Oct 14 14:01:21 UTC 2025","","parseComponentProps","",""
"","0","ignores mode when level is XML","decode","Tue Oct 14 14:01:32 UTC 2025","passed","Tue Oct 14 14:01:32 UTC 2025","","","",""
"","1","throws error for non-object input","WYSIWYG Types and Schema","Tue Oct 14 14:01:07 UTC 2025","passed","Tue Oct 14 14:01:07 UTC 2025","","WYSIWYGSchema","",""
"","0","handles missing Astro.locals safely","heroHelper tests","Tue Oct 14 14:01:20 UTC 2025","passed","Tue Oct 14 14:01:20 UTC 2025","getHeroImage","trimInput","",""
"","0","should return whitespace for line with only whitespace","String Utilities","Tue Oct 14 14:01:01 UTC 2025","passed","Tue Oct 14 14:01:01 UTC 2025","","getIndent","",""
"","0","should set correct favicon type for .png","headDefaults","Tue Oct 14 14:01:24 UTC 2025","passed","Tue Oct 14 14:01:24 UTC 2025","","","",""
"","0","parses arrays","Utils","Tue Oct 14 14:01:16 UTC 2025","passed","Tue Oct 14 14:01:16 UTC 2025","","parse","",""
"","1","should reject page data with missing required fields","WordPress API Schema","Tue Oct 14 14:00:59 UTC 2025","passed","Tue Oct 14 14:00:59 UTC 2025","","Page","",""
"","1","should handle zero dimensions","cloudinaryImageService","Tue Oct 14 14:01:03 UTC 2025","passed","Tue Oct 14 14:01:03 UTC 2025","","edge cases","",""
"","1","remapFilterSitemap returns correct locations (curried)","getBlogRoute","Tue Oct 14 14:01:23 UTC 2025","passed","Tue Oct 14 14:01:23 UTC 2025","","","",""
"","1","parseAPIContextFormDataToObject: should parse FormData without schema","API Context Utils","Tue Oct 14 14:01:13 UTC 2025","passed","Tue Oct 14 14:01:13 UTC 2025","","","",""
"","1","should accept custom componentRegistry","StudioCMSOptionsSchema","Tue Oct 14 14:01:27 UTC 2025","passed","Tue Oct 14 14:01:27 UTC 2025","","","",""
"","0","returns true if cache is expired","isCacheExpired","Tue Oct 14 14:01:05 UTC 2025","passed","Tue Oct 14 14:01:05 UTC 2025","","","",""
"","0","should convert multiple underscores to hyphens","String Utilities","Tue Oct 14 14:01:01 UTC 2025","passed","Tue Oct 14 14:01:01 UTC 2025","","convertUnderscoresToHyphens","",""
"","3","should use defaults when no config is provided","dashboardConfigSchema","Tue Oct 14 14:01:31 UTC 2025","passed","Tue Oct 14 14:01:31 UTC 2025","","","",""
"","1","handles incomplete or invalid entities gracefully","decodeHTML","Tue Oct 14 14:01:22 UTC 2025","passed","Tue Oct 14 14:01:22 UTC 2025","","","",""
"","0","ensureHtmlExtension adds .html if missing","pathGenerators","Tue Oct 14 14:01:23 UTC 2025","passed","Tue Oct 14 14:01:23 UTC 2025","","","",""
"","4","pathWithBase strips leading slash and prepends one","pathGenerators","Tue Oct 14 14:01:23 UTC 2025","passed","Tue Oct 14 14:01:23 UTC 2025","","","",""
"","2","CheckIfUnsafe.username returns false for a non-reserved username","CheckIfUnsafe Utils","Tue Oct 14 14:01:36 UTC 2025","passed","Tue Oct 14 14:01:36 UTC 2025","","","",""
"","1","createRenderer returns identity function","WYSIWYG Partial Route","Tue Oct 14 14:01:30 UTC 2025","passed","Tue Oct 14 14:01:30 UTC 2025","","","",""
"","1","verifyPasswordLength returns undefined for valid length","Password Utils","Tue Oct 14 14:01:26 UTC 2025","passed","Tue Oct 14 14:01:26 UTC 2025","","","",""
"","0","should create FullPageData with pageData","WordPress API Configs","Tue Oct 14 14:00:58 UTC 2025","passed","Tue Oct 14 14:00:58 UTC 2025","","FullPageData","",""
"","2","returns undefined for null input","heroHelper tests","Tue Oct 14 14:01:20 UTC 2025","passed","Tue Oct 14 14:01:20 UTC 2025","","trimInput","",""
"","0","renders the Set Password button","userInvite template","Tue Oct 14 14:01:39 UTC 2025","passed","Tue Oct 14 14:01:39 UTC 2025","","","",""
"","0","getEditRoute returns correct edit route","routeMap","Tue Oct 14 14:01:07 UTC 2025","passed","Tue Oct 14 14:01:07 UTC 2025","","","",""
"","2","Editor with whitespace-only content","MDX Editor component","Tue Oct 14 14:01:16 UTC 2025","passed","Tue Oct 14 14:01:16 UTC 2025","","Edge cases","",""
"","0","returns replacement character for surrogate code points","decode-codepoint","Tue Oct 14 14:01:32 UTC 2025","passed","Tue Oct 14 14:01:32 UTC 2025","","replaceCodePoint","",""
"","0","StudioCMSRoutes.fts contains expected keys","routeMap","Tue Oct 14 14:01:07 UTC 2025","passed","Tue Oct 14 14:01:07 UTC 2025","","","",""
"","0","parseAPIContextJson: should parse JSON without schema","API Context Utils","Tue Oct 14 14:01:13 UTC 2025","passed","Tue Oct 14 14:01:13 UTC 2025","","","",""
"","4","Renderer with props 3","Renderer component","Tue Oct 14 14:01:43 UTC 2025","passed","Tue Oct 14 14:01:43 UTC 2025","","","",""
"","0","returns PageDataCacheObject with correct data and timestamp","pageDataReturn","Tue Oct 14 14:01:05 UTC 2025","passed","Tue Oct 14 14:01:05 UTC 2025","","","",""
"","0","remapFilterSitemap filters by package and handles empty array","getBlogRoute","Tue Oct 14 14:01:23 UTC 2025","passed","Tue Oct 14 14:01:23 UTC 2025","","","",""
"","0","should handle leading newlines","String Utilities","Tue Oct 14 14:01:01 UTC 2025","passed","Tue Oct 14 14:01:01 UTC 2025","","dedent","",""
"","11","handles async rendering","renderReact","Tue Oct 14 14:01:05 UTC 2025","passed","Tue Oct 14 14:01:05 UTC 2025","","","",""
"","2","runEffect rejects Effect with error","Effect Utilities","Tue Oct 14 14:01:39 UTC 2025","passed","Tue Oct 14 14:01:39 UTC 2025","","","",""
"","0","renders with mixed content types","ReactWrapper.astro","Tue Oct 14 14:01:03 UTC 2025","passed","Tue Oct 14 14:01:03 UTC 2025","","","",""
"","0","should configure Google OAuth provider in studiocms config hook","@studiocms/google","Tue Oct 14 14:01:08 UTC 2025","passed","Tue Oct 14 14:01:08 UTC 2025","","hooks","",""
"","2","render component","Components Container tests","Tue Oct 14 14:01:12 UTC 2025","passed","Tue Oct 14 14:01:12 UTC 2025","ThreeCanvasLoader component","Auth components","",""
"","4","should call studiocms:astro:config hook with addIntegrations and set shared.htmlConfig","studiocmsHTML","Tue Oct 14 14:01:07 UTC 2025","passed","Tue Oct 14 14:01:07 UTC 2025","","plugin hooks","",""
"","6","passes bundle and external dependencies if --bundle is passed","builder","Tue Oct 14 14:01:13 UTC 2025","passed","Tue Oct 14 14:01:13 UTC 2025","","","",""
"","1","should allow overriding all values","dashboardConfigSchema","Tue Oct 14 14:01:31 UTC 2025","passed","Tue Oct 14 14:01:31 UTC 2025","","","",""
"","0","returns red for >100","webVitalsUtils","Tue Oct 14 14:01:00 UTC 2025","passed","Tue Oct 14 14:01:00 UTC 2025","","progressBarInpTrackColor","",""
"","1","should add items to last30DaysData if isInLast30Days is true","buildDataObject","Tue Oct 14 14:01:17 UTC 2025","passed","Tue Oct 14 14:01:17 UTC 2025","","","",""
"","0","AstroConfigViteSettings should set chunkSizeWarningLimit","consts.ts","Tue Oct 14 14:01:07 UTC 2025","passed","Tue Oct 14 14:01:07 UTC 2025","","","",""
"","0","should have hooks object","@studiocms/github","Tue Oct 14 14:01:08 UTC 2025","passed","Tue Oct 14 14:01:08 UTC 2025","","plugin structure","",""
"","2","should create integration with custom options","StudioCMS DevApps Integration","Tue Oct 14 14:01:39 UTC 2025","passed","Tue Oct 14 14:01:39 UTC 2025","","studioCMSDevApps","",""
"","0","should handle route with leading slash","makePublicRoute","Tue Oct 14 14:01:41 UTC 2025","passed","Tue Oct 14 14:01:41 UTC 2025","","","",""
"","1","setOAuthSessionTokenCookie sets OAuth cookie","Session Module","Tue Oct 14 14:01:12 UTC 2025","passed","Tue Oct 14 14:01:12 UTC 2025","","","",""
"","23","runs build with correct esbuild options","builder","Tue Oct 14 14:01:13 UTC 2025","passed","Tue Oct 14 14:01:13 UTC 2025","","","",""
"","1","should handle empty content","app-utils","Tue Oct 14 14:01:06 UTC 2025","passed","Tue Oct 14 14:01:06 UTC 2025","","createWindowElement","",""
"","0","verifyPasswordLength returns error for short password","Password Utils","Tue Oct 14 14:01:26 UTC 2025","passed","Tue Oct 14 14:01:26 UTC 2025","","","",""
"","1","returns PasswordModConfigFinal with default scrypt params","Config Helper","Tue Oct 14 14:01:04 UTC 2025","passed","Tue Oct 14 14:01:04 UTC 2025","","makePasswordModConfig","",""
"","10","parses GitHub usernames to links","loadChangelog","Tue Oct 14 14:01:20 UTC 2025","passed","Tue Oct 14 14:01:20 UTC 2025","","","",""
"","0","should handle consecutive underscores","String Utilities","Tue Oct 14 14:01:01 UTC 2025","passed","Tue Oct 14 14:01:01 UTC 2025","","convertUnderscoresToHyphens","",""
"","21","Footer renders correctly","Footer component","Tue Oct 14 14:01:47 UTC 2025","passed","Tue Oct 14 14:01:47 UTC 2025","","","",""
"","0","should handle file system operations","tryCatch","Tue Oct 14 14:01:01 UTC 2025","passed","Tue Oct 14 14:01:01 UTC 2025","","real-world usage examples","",""
"","3","plugin sets up astro config integration","StudioCMS MarkDoc Plugin","Tue Oct 14 14:01:06 UTC 2025","passed","Tue Oct 14 14:01:06 UTC 2025","","","",""
"","1","mergeHead overwrites by new head","headConfigSchema","Tue Oct 14 14:01:14 UTC 2025","passed","Tue Oct 14 14:01:14 UTC 2025","","","",""
"","2","should create a plugin with StudioCMS flavor options","studiocmsMD","Tue Oct 14 14:00:55 UTC 2025","passed","Tue Oct 14 14:00:55 UTC 2025","","plugin creation","",""
"","6","verifySafe returns error for unsafe password","Password Utils","Tue Oct 14 14:01:26 UTC 2025","passed","Tue Oct 14 14:01:26 UTC 2025","","","",""
"","0","returns correct export statement for valid input","pageContentComponentFilter","Tue Oct 14 14:01:33 UTC 2025","passed","Tue Oct 14 14:01:33 UTC 2025","","","",""
"","1","generateToken returns a JWT string","SDKCore_Generators","Tue Oct 14 14:01:33 UTC 2025","passed","Tue Oct 14 14:01:33 UTC 2025","","","",""
"","1","should add items to historicalData if name matches collect","buildDataObject","Tue Oct 14 14:01:17 UTC 2025","passed","Tue Oct 14 14:01:17 UTC 2025","","","",""
"","0","returns defaultValue if paths is empty string","Middleware Utils","Tue Oct 14 14:01:17 UTC 2025","passed","Tue Oct 14 14:01:17 UTC 2025","","matchFilterCheck","",""
"","0","returns green for <=2.5s","webVitalsUtils","Tue Oct 14 14:01:00 UTC 2025","passed","Tue Oct 14 14:01:00 UTC 2025","","progressBarLcpColor","",""
"","1","warns if cache read error is not ENOENT","getLatestVersion","Tue Oct 14 14:01:13 UTC 2025","passed","Tue Oct 14 14:01:13 UTC 2025","","","",""
"","5","renders editor without page id","WYSIWYG Editor Component","Tue Oct 14 14:01:30 UTC 2025","passed","Tue Oct 14 14:01:30 UTC 2025","","","",""
"","0","rejects missing required fields","SafePluginListItemSchema","Tue Oct 14 14:01:22 UTC 2025","passed","Tue Oct 14 14:01:22 UTC 2025","","","",""
"","0","should remove trailing slash from path","pathGenerator utilities","Tue Oct 14 14:01:21 UTC 2025","passed","Tue Oct 14 14:01:21 UTC 2025","","stripTrailingSlash","",""
"","0","returns -1 for invalid branch","determineBranch","Tue Oct 14 14:01:22 UTC 2025","passed","Tue Oct 14 14:01:22 UTC 2025","","","",""
"","1","should dispatch toggle-app event when clicking outside","app-utils","Tue Oct 14 14:01:06 UTC 2025","passed","Tue Oct 14 14:01:06 UTC 2025","","closeOnOutsideClick","",""
"","1","should initialize with undefined htmlConfig when globalThis is empty","shared module","Tue Oct 14 14:01:18 UTC 2025","passed","Tue Oct 14 14:01:18 UTC 2025","","shared object","",""
"","2","render component","Components Container tests","Tue Oct 14 14:01:12 UTC 2025","passed","Tue Oct 14 14:01:12 UTC 2025","OAuthButton component","Auth components","",""
"","0","applies default values","Zod Utils","Tue Oct 14 14:01:19 UTC 2025","passed","Tue Oct 14 14:01:19 UTC 2025","","parseConfig","",""
"","1","should handle async function that returns undefined","tryCatch","Tue Oct 14 14:01:01 UTC 2025","passed","Tue Oct 14 14:01:01 UTC 2025","","edge cases","",""
"","11","renderMarkDoc handles async renderer","MarkDoc Render Library","Tue Oct 14 14:00:58 UTC 2025","passed","Tue Oct 14 14:00:58 UTC 2025","","","",""
"","0","should handle plugin creation with null nested properties","studiocmsMDX","Tue Oct 14 14:00:57 UTC 2025","passed","Tue Oct 14 14:00:57 UTC 2025","","Edge cases","",""
"","0","should use custom default value","TemplateRenderer","Tue Oct 14 14:01:21 UTC 2025","passed","Tue Oct 14 14:01:21 UTC 2025","","Missing variables","",""
"","0","should aggregate page views for last24HoursData","buildPageRouteDataObject","Tue Oct 14 14:01:24 UTC 2025","passed","Tue Oct 14 14:01:24 UTC 2025","","","",""
"","0","should accept full config","authConfigSchema","Tue Oct 14 14:01:24 UTC 2025","passed","Tue Oct 14 14:01:24 UTC 2025","","","",""
"","0","returns input if no entities present","decodeHTML (edge cases)","Tue Oct 14 14:01:22 UTC 2025","passed","Tue Oct 14 14:01:22 UTC 2025","","","",""
"","2","should configure Astro ENV with correct schema","Cloudinary Image Service Plugin","Tue Oct 14 14:00:56 UTC 2025","passed","Tue Oct 14 14:00:56 UTC 2025","CloudinaryENVIntegration","plugin hooks","",""
"","0","should return the notification template","getTemplate","Tue Oct 14 14:01:46 UTC 2025","passed","Tue Oct 14 14:01:46 UTC 2025","","","",""
"","0","should handle empty first line","String Utilities","Tue Oct 14 14:01:01 UTC 2025","passed","Tue Oct 14 14:01:01 UTC 2025","","dedent","",""
"","31","RSSIcon renders correctly","RSSIcon component","Tue Oct 14 14:01:44 UTC 2025","passed","Tue Oct 14 14:01:44 UTC 2025","","","",""
"","0","should default demoMode to false if not provided","developerConfigSchema","Tue Oct 14 14:01:38 UTC 2025","passed","Tue Oct 14 14:01:38 UTC 2025","","","",""
"","0","type allows undefined","WYSIWYG Types and Schema","Tue Oct 14 14:01:07 UTC 2025","passed","Tue Oct 14 14:01:07 UTC 2025","","WYSIWYGSchemaOptions type","",""
"","0","handles object with cacheConfig boolean","SDKSchema","Tue Oct 14 14:01:16 UTC 2025","passed","Tue Oct 14 14:01:16 UTC 2025","","","",""
"","5","returns an Effect-wrapped resolver that resolves paths correctly","resolver","Tue Oct 14 14:01:35 UTC 2025","passed","Tue Oct 14 14:01:35 UTC 2025","","","",""
"","1","should return null result and error for throwing sync function","tryCatch","Tue Oct 14 14:01:01 UTC 2025","passed","Tue Oct 14 14:01:01 UTC 2025","","with synchronous functions","",""
"","3","should fail with LibSQLClientError on error","DrizzleDBClientService","Tue Oct 14 14:01:15 UTC 2025","passed","Tue Oct 14 14:01:15 UTC 2025","","execute","",""
"","0","accepts an array of valid plugin list items","SafePluginListSchema","Tue Oct 14 14:01:22 UTC 2025","passed","Tue Oct 14 14:01:22 UTC 2025","","","",""
"","0","should allow custom message and hint","StudioCMSError","Tue Oct 14 14:01:41 UTC 2025","passed","Tue Oct 14 14:01:41 UTC 2025","","","",""
"","4","Renderer with props 2","Renderer component","Tue Oct 14 14:01:42 UTC 2025","passed","Tue Oct 14 14:01:42 UTC 2025","","","",""
"","0","should handle resolving promise directly","tryCatch","Tue Oct 14 14:01:01 UTC 2025","passed","Tue Oct 14 14:01:01 UTC 2025","","with direct promise values","",""
"","1","StudioCMSDefaultRobotsConfig should generate correct config","consts.ts","Tue Oct 14 14:01:07 UTC 2025","passed","Tue Oct 14 14:01:07 UTC 2025","","","",""
"","0","renderMarkDoc with all configuration options","MarkDoc Render Library","Tue Oct 14 14:00:58 UTC 2025","passed","Tue Oct 14 14:00:58 UTC 2025","","","",""
"","0","should include GitHub SVG logo","@studiocms/github","Tue Oct 14 14:01:08 UTC 2025","passed","Tue Oct 14 14:01:08 UTC 2025","","hooks","",""
"","1","passes the correct resolve function to the callback","resolver","Tue Oct 14 14:01:35 UTC 2025","passed","Tue Oct 14 14:01:35 UTC 2025","","","",""
"","1","should define required environment variables","@studiocms/auth0","Tue Oct 14 14:01:07 UTC 2025","passed","Tue Oct 14 14:01:07 UTC 2025","","hooks","",""
"","1","fileWithBase strips leading slash and prepends one","pathGenerators","Tue Oct 14 14:01:23 UTC 2025","passed","Tue Oct 14 14:01:23 UTC 2025","","","",""
"","2","Renderer handles null content","MDX Renderer component","Tue Oct 14 14:01:11 UTC 2025","passed","Tue Oct 14 14:01:11 UTC 2025","","Edge cases","",""
"","1","should handle special characters in image source","cloudinaryImageService","Tue Oct 14 14:01:03 UTC 2025","passed","Tue Oct 14 14:01:03 UTC 2025","","edge cases","",""
"","2","does not render menu if shouldSkipRendering returns true","UserQuickTools custom element","Tue Oct 14 14:01:48 UTC 2025","passed","Tue Oct 14 14:01:48 UTC 2025","","","",""
"","2","createHead merges and sorts head configs","headConfigSchema","Tue Oct 14 14:01:14 UTC 2025","passed","Tue Oct 14 14:01:14 UTC 2025","","","",""
"","2","generateRandomPassword returns a string of correct length","SDKCore_Generators","Tue Oct 14 14:01:33 UTC 2025","passed","Tue Oct 14 14:01:33 UTC 2025","","","",""
"","3","updates text content when translation changes","makeTranslation","Tue Oct 14 14:01:48 UTC 2025","passed","Tue Oct 14 14:01:48 UTC 2025","","","",""
"","2","should set up virtual imports correctly","studiocmsMDX","Tue Oct 14 14:00:57 UTC 2025","passed","Tue Oct 14 14:00:57 UTC 2025","","plugin hooks","",""
"","0","toComponentProxyError should handle errors without message property","prefixError","Tue Oct 14 14:01:24 UTC 2025","passed","Tue Oct 14 14:01:24 UTC 2025","","","",""
"","2","merges plugin values without overwriting general/security","setLocals","Tue Oct 14 14:01:14 UTC 2025","passed","Tue Oct 14 14:01:14 UTC 2025","","","",""
"","0","returns site defaultOgImage if hero is empty string","heroHelper tests","Tue Oct 14 14:01:20 UTC 2025","passed","Tue Oct 14 14:01:20 UTC 2025","getHeroImage","trimInput","",""
"","0","should contain a valid Unsplash URL","FALLBACK_OG_IMAGE","Tue Oct 14 14:01:46 UTC 2025","passed","Tue Oct 14 14:01:46 UTC 2025","","","",""
"","16","Editor with no props","MDX Editor component","Tue Oct 14 14:01:16 UTC 2025","passed","Tue Oct 14 14:01:16 UTC 2025","","Edge cases","",""
"","1","should configure GitHub OAuth provider in studiocms config hook","@studiocms/github","Tue Oct 14 14:01:08 UTC 2025","passed","Tue Oct 14 14:01:08 UTC 2025","","hooks","",""
"","0","does not warn if cache read error is ENOENT","getLatestVersion","Tue Oct 14 14:01:13 UTC 2025","passed","Tue Oct 14 14:01:13 UTC 2025","","","",""
"","7","HeadConfigSchema parses valid config","headConfigSchema","Tue Oct 14 14:01:14 UTC 2025","passed","Tue Oct 14 14:01:14 UTC 2025","","","",""
"","4","Editor with empty content","MDX Editor component","Tue Oct 14 14:01:16 UTC 2025","passed","Tue Oct 14 14:01:16 UTC 2025","","","",""
"","2","getUserFromEmail returns user for valid email","User Module","Tue Oct 14 14:01:03 UTC 2025","passed","Tue Oct 14 14:01:03 UTC 2025","","","",""
"","1","should add CloudinaryENVIntegration","Cloudinary Image Service Plugin","Tue Oct 14 14:00:56 UTC 2025","passed","Tue Oct 14 14:00:56 UTC 2025","studiocms:astro:config hook","plugin hooks","",""
"","1","plugin validates schema options","StudioCMS WYSIWYG Plugin","Tue Oct 14 14:01:15 UTC 2025","passed","Tue Oct 14 14:01:15 UTC 2025","","","",""
"","0","should create layer with makeLayer","WordPress API Configs","Tue Oct 14 14:00:58 UTC 2025","passed","Tue Oct 14 14:00:58 UTC 2025","","RawPageData","",""
